GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Apache Commons BCEL,org.apache.bcel.verifier,VerifyDialog,828,0,40,0,227,0,50,0,30,0
Apache Commons BCEL,org.apache.bcel.verifier,VerifyDialog.new WindowAdapter() {...},10,0,2,0,5,0,3,0,2,0
Apache Commons BCEL,org.apache.bcel.verifier,NativeVerifier,134,0,4,0,26,0,3,0,1,0
Apache Commons BCEL,org.apache.bcel.verifier,VerificationResult,0,93,0,12,0,22,0,13,0,7
Apache Commons BCEL,org.apache.bcel.verifier,TransitiveHull,204,0,18,0,38,0,11,0,2,0
Apache Commons BCEL,org.apache.bcel.verifier,VerifierAppFrame,1105,0,40,0,234,0,32,0,12,0
Apache Commons BCEL,org.apache.bcel.verifier,Verifier,326,133,22,8,45,27,17,13,4,11
Apache Commons BCEL,org.apache.bcel.verifier,VerifierFactoryListModel,0,96,0,4,0,21,0,8,0,6
Apache Commons BCEL,org.apache.bcel.verifier,VerifierFactory,0,54,0,0,0,16,0,9,0,9
Apache Commons BCEL,org.apache.bcel.verifier,VerifyDialog.IvjEventHandler,47,0,8,0,10,0,6,0,2,0
Apache Commons BCEL,org.apache.bcel.verifier,PassVerifier,6,30,0,2,1,10,1,5,1,4
Apache Commons BCEL,org.apache.bcel.classfile,ConstantInteger,0,56,0,0,0,17,0,9,0,9
Apache Commons BCEL,org.apache.bcel.classfile,ConstantInterfaceMethodref,0,23,0,0,0,8,0,4,0,4
Apache Commons BCEL,org.apache.bcel.classfile,Method,15,229,6,24,7,52,7,28,2,18
Apache Commons BCEL,org.apache.bcel.classfile,RuntimeVisibleAnnotations,0,20,0,0,0,6,0,3,0,3
Apache Commons BCEL,org.apache.bcel.classfile,ConstantString,0,63,0,0,0,18,0,10,0,10
Apache Commons BCEL,org.apache.bcel.classfile,ParameterAnnotations,35,67,3,3,7,16,4,9,2,8
Apache Commons BCEL,org.apache.bcel.classfile,ConstantPackage,9,54,0,0,3,15,1,9,1,9
Apache Commons BCEL,org.apache.bcel.classfile,StackMap,0,215,0,14,0,39,0,17,0,10
Apache Commons BCEL,org.apache.bcel.classfile,BootstrapMethods,0,219,0,12,0,42,0,16,0,10
Apache Commons BCEL,org.apache.bcel.classfile,NestHost,8,78,0,0,3,21,1,8,1,8
Apache Commons BCEL,org.apache.bcel.classfile,ConstantLong,0,56,0,0,0,17,0,9,0,9
Apache Commons BCEL,org.apache.bcel.classfile,PMGClass,22,78,0,0,6,18,2,11,2,11
Apache Commons BCEL,org.apache.bcel.classfile,EnumElementValue,13,53,0,2,4,11,1,7,1,6
Apache Commons BCEL,org.apache.bcel.classfile,ConstantNameAndType,0,87,0,0,0,23,0,12,0,12
Apache Commons BCEL,org.apache.bcel.classfile,ArrayElementValue,30,119,2,12,5,23,2,11,1,5
Apache Commons BCEL,org.apache.bcel.classfile,Field.new BCELComparator() {...},18,26,10,2,0,3,6,3,0,3
Apache Commons BCEL,org.apache.bcel.classfile,Utility.JavaReader,21,61,5,11,5,13,5,6,1,2
Apache Commons BCEL,org.apache.bcel.classfile,SimpleElementValue,78,241,7,27,12,56,7,29,0,15
Apache Commons BCEL,org.apache.bcel.classfile,ParameterAnnotationEntry,47,61,6,6,12,12,7,5,3,3
Apache Commons BCEL,org.apache.bcel.classfile,AnnotationDefault,21,25,0,0,6,9,2,5,2,5
Apache Commons BCEL,org.apache.bcel.classfile,Module,96,558,9,25,11,84,10,25,2,16
Apache Commons BCEL,org.apache.bcel.classfile,ClassParser,112,273,11,21,22,59,11,18,2,11
Apache Commons BCEL,org.apache.bcel.classfile,Constant.new BCELComparator() {...},19,9,9,1,1,2,6,2,1,2
Apache Commons BCEL,org.apache.bcel.classfile,StackMapEntry,298,742,77,109,39,138,56,64,2,25
Apache Commons BCEL,org.apache.bcel.classfile,LocalVariableTable,0,243,1,23,0,47,1,26,0,15
Apache Commons BCEL,org.apache.bcel.classfile,AccessFlags,138,61,6,2,48,18,29,15,26,14
Apache Commons BCEL,org.apache.bcel.classfile,ModulePackages,31,157,4,4,5,31,4,12,1,11
Apache Commons BCEL,org.apache.bcel.classfile,ConstantMethodHandle,0,75,0,0,0,21,0,10,0,10
Apache Commons BCEL,org.apache.bcel.classfile,EmptyVisitor,16,46,0,0,16,45,16,44,16,44
Apache Commons BCEL,org.apache.bcel.classfile,MethodParameters,111,0,6,0,24,0,12,0,9,0
Apache Commons BCEL,org.apache.bcel.classfile,ElementValuePair,0,56,0,0,0,15,0,7,0,7
Apache Commons BCEL,org.apache.bcel.classfile,ConstantUtf8,148,76,6,2,25,22,8,12,4,12
Apache Commons BCEL,org.apache.bcel.classfile,LocalVariableTypeTable,6,205,2,16,1,39,2,21,0,14
Apache Commons BCEL,org.apache.bcel.classfile,ConstantClass,0,63,0,0,0,18,0,10,0,10
Apache Commons BCEL,org.apache.bcel.classfile,Utility,1242,1549,113,209,213,345,92,147,9,45
Apache Commons BCEL,org.apache.bcel.classfile,JavaClass,590,968,108,64,144,180,94,65,30,43
Apache Commons BCEL,org.apache.bcel.classfile,ExceptionTable,6,169,3,7,1,35,3,14,0,12
Apache Commons BCEL,org.apache.bcel.classfile,ConstantMethodType,0,52,0,0,0,16,0,8,0,8
Apache Commons BCEL,org.apache.bcel.classfile,ConstantUtf8.Cache,4,31,3,1,0,6,2,2,0,2
Apache Commons BCEL,org.apache.bcel.classfile,Signature,149,216,18,30,29,48,17,23,3,13
Apache Commons BCEL,org.apache.bcel.classfile,ConstantInvokeDynamic,0,33,0,0,0,10,0,6,0,6
Apache Commons BCEL,org.apache.bcel.classfile,ModuleMainClass,19,67,0,0,6,18,2,7,2,7
Apache Commons BCEL,org.apache.bcel.classfile,FieldOrMethod,97,175,14,6,25,39,14,17,7,14
Apache Commons BCEL,org.apache.bcel.classfile,JavaClass.new BCELComparator() {...},1,27,4,6,0,3,4,4,0,3
Apache Commons BCEL,org.apache.bcel.classfile,AnnotationEntry,0,204,0,8,0,45,0,22,0,18
Apache Commons BCEL,org.apache.bcel.classfile,ModuleOpens,196,0,6,0,34,0,13,0,10,0
Apache Commons BCEL,org.apache.bcel.classfile,ConstantCP,15,65,0,0,3,17,2,8,2,8
Apache Commons BCEL,org.apache.bcel.classfile,ClassFormatException,12,4,0,0,6,2,3,1,3,1
Apache Commons BCEL,org.apache.bcel.classfile,NestMembers,0,184,0,6,0,36,0,15,0,12
Apache Commons BCEL,org.apache.bcel.classfile,Code,44,574,12,34,5,101,11,38,0,26
Apache Commons BCEL,org.apache.bcel.classfile,PermittedSubclasses,41,143,2,4,8,28,3,12,2,10
Apache Commons BCEL,org.apache.bcel.classfile,SourceFile,0,77,0,0,0,18,0,10,0,10
Apache Commons BCEL,org.apache.bcel.classfile,Utility.JavaWriter,33,53,5,7,7,12,6,4,2,2
Apache Commons BCEL,org.apache.bcel.classfile,ConstantDouble,5,51,0,0,2,15,1,8,1,8
Apache Commons BCEL,org.apache.bcel.classfile,RecordComponentInfo,45,143,6,4,5,31,5,9,0,9
Apache Commons BCEL,org.apache.bcel.classfile,CodeException,32,162,3,1,3,36,2,18,0,18
Apache Commons BCEL,org.apache.bcel.classfile,Unknown,40,140,6,8,8,30,7,11,2,9
Apache Commons BCEL,org.apache.bcel.classfile,BootstrapMethod,3,180,1,7,2,37,1,17,0,14
Apache Commons BCEL,org.apache.bcel.classfile,Visitor,15,0,0,0,15,0,15,0,15,0
Apache Commons BCEL,org.apache.bcel.classfile,ConstantPool,189,522,20,50,31,110,20,47,0,21
Apache Commons BCEL,org.apache.bcel.classfile,ElementValue,84,46,9,1,12,14,7,9,0,9
Apache Commons BCEL,org.apache.bcel.classfile,ConstantUtf8.Cache.new LinkedHashMap() {...},8,6,2,0,1,1,2,1,1,1
Apache Commons BCEL,org.apache.bcel.classfile,RuntimeInvisibleAnnotations,7,13,0,0,3,3,1,2,1,2
Apache Commons BCEL,org.apache.bcel.classfile,LocalVariable,3,224,0,2,2,52,0,26,0,25
Apache Commons BCEL,org.apache.bcel.classfile,ClassElementValue,9,25,0,0,3,6,1,4,1,4
Apache Commons BCEL,org.apache.bcel.classfile,Signature.MyByteArrayInputStream,7,16,1,1,1,5,2,2,1,2
Apache Commons BCEL,org.apache.bcel.classfile,ConstantFieldref,0,23,0,0,0,8,0,4,0,4
Apache Commons BCEL,org.apache.bcel.classfile,Constant,45,127,5,17,12,26,9,21,4,7
Apache Commons BCEL,org.apache.bcel.classfile,ModuleRequires,8,121,1,1,2,23,1,9,0,9
Apache Commons BCEL,org.apache.bcel.classfile,ConstantDynamic,7,26,0,0,2,8,1,5,1,5
Apache Commons BCEL,org.apache.bcel.classfile,ConstantFloat,0,56,0,0,0,17,0,9,0,9
Apache Commons BCEL,org.apache.bcel.classfile,StackMapType,3,170,0,18,2,41,0,26,0,17
Apache Commons BCEL,org.apache.bcel.classfile,AnnotationElementValue,9,33,0,2,3,8,1,5,1,4
Apache Commons BCEL,org.apache.bcel.classfile,ConstantModule,9,54,0,0,3,15,1,9,1,9
Apache Commons BCEL,org.apache.bcel.classfile,RuntimeVisibleParameterAnnotations,0,8,0,0,0,2,0,1,0,1
Apache Commons BCEL,org.apache.bcel.classfile,ConstantMethodref,0,23,0,0,0,8,0,4,0,4
Apache Commons BCEL,org.apache.bcel.classfile,ConstantValue,12,119,1,5,1,33,1,13,0,9
Apache Commons BCEL,org.apache.bcel.classfile,InnerClass,9,192,3,3,4,41,3,16,0,16
Apache Commons BCEL,org.apache.bcel.classfile,Annotations,8,135,2,8,2,28,3,13,1,10
Apache Commons BCEL,org.apache.bcel.classfile,RuntimeInvisibleParameterAnnotations,0,8,0,0,0,2,0,1,0,1
Apache Commons BCEL,org.apache.bcel.classfile,LineNumberTable,2,280,1,29,0,62,2,27,1,13
Apache Commons BCEL,org.apache.bcel.classfile,Synthetic,12,41,0,2,4,12,2,7,2,6
Apache Commons BCEL,org.apache.bcel.classfile,Attribute,153,296,15,24,27,57,20,33,5,14
Apache Commons BCEL,org.apache.bcel.classfile,EnclosingMethod,90,0,2,0,23,0,12,0,11,0
Apache Commons BCEL,org.apache.bcel.classfile,Record,82,81,6,4,14,18,7,7,3,6
Apache Commons BCEL,org.apache.bcel.classfile,Deprecated,0,61,0,2,0,16,0,9,0,8
Apache Commons BCEL,org.apache.bcel.classfile,DescendingVisitor,370,643,1,3,103,178,27,45,26,44
Apache Commons BCEL,org.apache.bcel.classfile,Method.new BCELComparator() {...},18,26,10,2,0,3,6,3,0,3
Apache Commons BCEL,org.apache.bcel.classfile,MethodParameter,23,63,0,8,9,17,2,15,2,11
Apache Commons BCEL,org.apache.bcel.classfile,InvalidMethodSignatureException,9,0,0,0,4,0,2,0,2,0
Apache Commons BCEL,org.apache.bcel.classfile,ModuleExports,46,150,3,3,7,27,4,9,1,9
Apache Commons BCEL,org.apache.bcel.classfile,InnerClasses,0,192,0,10,0,36,0,17,0,12
Apache Commons BCEL,org.apache.bcel.classfile,ModuleProvides,3,172,0,8,2,31,0,13,0,9
Apache Commons BCEL,org.apache.bcel.classfile,Field,5,163,2,14,2,32,3,18,1,12
Apache Commons BCEL,org.apache.bcel.classfile,LineNumber,3,85,0,0,2,22,0,12,0,12
Apache Commons BCEL,org.apache.bcel.util,ClassPath,125,549,34,54,22,124,29,40,2,23
Apache Commons BCEL,org.apache.bcel.util,ByteSequence.ByteArrayStream,0,17,1,1,0,6,1,3,0,3
Apache Commons BCEL,org.apache.bcel.util,AttributeHTML,209,392,12,16,27,61,9,14,1,5
Apache Commons BCEL,org.apache.bcel.util,MethodHTML,133,304,8,18,17,48,6,10,1,2
Apache Commons BCEL,org.apache.bcel.util,ClassPath.Dir,33,60,4,2,7,10,5,5,2,5
Apache Commons BCEL,org.apache.bcel.util,ModularRuntimeImage,39,79,1,1,9,20,2,9,1,9
Apache Commons BCEL,org.apache.bcel.util,ClassPath.JrtModule,11,73,1,3,5,11,2,6,1,5
Apache Commons BCEL,org.apache.bcel.util,InstructionFinder,0,736,1,45,0,130,1,36,0,14
Apache Commons BCEL,org.apache.bcel.util,ClassPath.Dir.new ClassPath.ClassFile() {...},34,0,0,0,8,0,6,0,6,0
Apache Commons BCEL,org.apache.bcel.util,Args,0,217,0,20,0,26,0,20,0,10
Apache Commons BCEL,org.apache.bcel.util,BCELFactory,548,516,46,37,75,95,37,27,5,16
Apache Commons BCEL,org.apache.bcel.util,ClassPath.AbstractZip.new ClassPath.ClassFile() {...},33,0,0,0,6,0,6,0,6,0
Apache Commons BCEL,org.apache.bcel.util,ClassStack,0,28,0,0,0,8,0,5,0,5
Apache Commons BCEL,org.apache.bcel.util,JavaWrapper,83,53,9,3,19,16,6,5,1,4
Apache Commons BCEL,org.apache.bcel.util,ClassLoaderRepository,16,99,0,4,2,25,0,10,0,8
Apache Commons BCEL,org.apache.bcel.util,ClassPath.JrtModule.new ClassPath.ClassFile() {...},13,29,0,0,5,5,1,5,1,5
Apache Commons BCEL,org.apache.bcel.util,AbstractClassPathRepository,34,126,2,10,6,29,2,9,0,5
Apache Commons BCEL,org.apache.bcel.util,LruCacheClassPathRepository.new LinkedHashMap() {...},0,21,0,2,0,2,0,3,0,2
Apache Commons BCEL,org.apache.bcel.util,ClassPath.Module,0,16,0,0,0,3,0,2,0,2
Apache Commons BCEL,org.apache.bcel.util,ClassSet,0,44,0,2,0,9,0,7,0,6
Apache Commons BCEL,org.apache.bcel.util,CodeHTML,686,743,57,45,131,133,41,24,0,5
Apache Commons BCEL,org.apache.bcel.util,ClassLoader,104,116,7,9,27,26,6,10,2,6
Apache Commons BCEL,org.apache.bcel.util,ClassPath.AbstractZip,48,35,4,2,8,10,5,4,2,4
Apache Commons BCEL,org.apache.bcel.util,LruCacheClassPathRepository,0,59,0,2,0,15,0,6,0,5
Apache Commons BCEL,org.apache.bcel.util,ConstantHTML,172,608,6,20,18,79,5,14,0,4
Apache Commons BCEL,org.apache.bcel.util,ByteSequence,0,20,0,0,0,6,0,3,0,3
Apache Commons BCEL,org.apache.bcel.util,ClassVector,6,32,0,0,2,9,1,5,1,5
Apache Commons BCEL,org.apache.bcel.util,ClassPath.JrtModules,12,127,6,12,3,23,7,9,1,6
Apache Commons BCEL,org.apache.bcel.util,ClassPathRepository,0,37,0,0,0,11,0,5,0,5
Apache Commons BCEL,org.apache.bcel.util,BCELifier,213,950,30,58,44,175,23,40,3,16
Apache Commons BCEL,org.apache.bcel.util,SyntheticRepository,0,18,0,0,0,5,0,4,0,4
Apache Commons BCEL,org.apache.bcel.util,ClassPath.Jar,0,14,0,0,0,3,0,2,0,2
Apache Commons BCEL,org.apache.bcel.util,MemorySensitiveClassPathRepository,0,48,0,2,0,12,0,6,0,5
Apache Commons BCEL,org.apache.bcel.util,Class2HTML,190,337,23,14,34,60,13,15,1,7
Apache Commons BCEL,org.apache.bcel.util,ClassQueue,0,26,0,0,0,8,0,5,0,5
Apache Commons BCEL,org.apache.bcel.util,BCELifier.FLAGS,0,21,0,0,0,4,0,1,0,1
