project_id,origin_id,class_name,line_coverage_pct,branch_coverage_pct,cyclomatic_complexity,mutation_coverage_pct,test_strength_pct,mutants_killed,mutants_total
lang,gpt-5.1-codex-max,org.apache.commons.lang3.ArchUtils,75.44,47.3,15,19.3,62.26,3,15
lang,gpt-5.1-codex-max,org.apache.commons.lang3.BitField,34.09,18.0,2,44.1,71.73,1,2
lang,gpt-5.1-codex-max,org.apache.commons.lang3.CharSequenceUtils.IndexOfPredicate,14.17,0.0,26,42.93,54.62,13,31
lang,gpt-5.1-codex-max,org.apache.commons.lang3.builder.Builder,40.42,14.99,26,37.73,68.66,5,14
lang,gpt-5.1-codex-max,org.apache.commons.lang3.builder.CompareToBuilder,26.91,32.23,10,8.72,49.71,1,11
lang,gpt-5.1-codex-max,org.apache.commons.lang3.builder.Diff,31.8,0.0,2,12.59,56.66,0,1
lang,gpt-5.1-codex-max,org.apache.commons.lang3.builder.DiffBuilder,18.0,0.0,7,26.43,67.53,3,11
lang,gpt-5.1-codex-max,org.apache.commons.lang3.builder.DiffResult,19.05,0.0,6,30.84,55.37,2,5
lang,gpt-5.1-codex-max,org.apache.commons.lang3.builder.EqualsBuilder,13.18,1.48,7,18.31,67.79,2,11
lang,gpt-5.1-codex-max,org.apache.commons.lang3.builder.HashCodeBuilder,54.97,57.43,20,46.28,65.33,8,18
lang,gpt-5.1-codex-max,org.apache.commons.lang3.builder.IDKey,67.59,40.66,38,22.95,57.41,14,59
lang,gpt-5.1-codex-max,org.apache.commons.lang3.builder.MultilineRecursiveToStringStyle,90.15,83.67,7,24.4,77.27,1,4
lang,gpt-5.1-codex-max,org.apache.commons.lang3.builder.RecursiveToStringStyle,67.91,80.74,3,24.32,84.5,0,2
lang,gpt-5.1-codex-max,org.apache.commons.lang3.builder.ReflectionDiffBuilder,91.31,91.01,14,27.1,88.45,6,22
lang,gpt-5.1-codex-max,org.apache.commons.lang3.builder.ReflectionToStringBuilder,9.52,0.0,16,0.89,56.95,0,17
lang,gpt-5.1-codex-max,org.apache.commons.lang3.builder.StandardToStringStyle,73.16,62.93,9,14.75,90.24,3,18
lang,gpt-5.1-codex-max,org.apache.commons.lang3.builder.ToStringBuilder,34.15,21.77,27,5.35,68.64,1,17
lang,gpt-5.1-codex-max,org.apache.commons.lang3.builder.ToStringExclude,32.86,31.24,52,11.93,57.8,6,51
lang,gpt-5.1-codex-max,org.apache.commons.lang3.builder.ToStringStyle,80.57,87.99,2,50.8,46.67,1,2
lang,gpt-5.1-codex-max,org.apache.commons.lang3.builder.ToStringSummary,51.54,27.05,10,25.26,84.51,1,5
lang,gpt-5.1-codex-max,org.apache.commons.lang3.concurrent.BasicThreadFactory,31.81,0.0,3,29.08,73.69,1,3
lang,gpt-5.1-codex-max,org.apache.commons.lang3.concurrent.BackgroundInitializer,41.27,22.41,9,32.75,73.39,4,12
lang,gpt-5.1-codex-max,org.apache.commons.lang3.concurrent.CallableBackgroundInitializer,40.92,5.85,2,65.35,49.75,1,1
lang,gpt-5.1-codex-max,org.apache.commons.lang3.concurrent.ConcurrentException,9.52,0.0,2,52.56,66.29,1,1
lang,gpt-5.1-codex-max,org.apache.commons.lang3.concurrent.ConcurrentInitializer,28.85,11.26,3,41.75,58.76,2,4
lang,gpt-5.1-codex-max,org.apache.commons.lang3.concurrent.ConcurrentRuntimeException,100.0,86.55,3,27.64,64.93,1,3
lang,gpt-5.1-codex-max,org.apache.commons.lang3.concurrent.ConstantInitializer,53.17,32.75,2,23.35,56.84,0,2
lang,gpt-5.1-codex-max,org.apache.commons.lang3.concurrent.EventCountCircuitBreaker,64.11,65.82,18,67.43,52.68,20,29
lang,gpt-5.1-codex-max,org.apache.commons.lang3.concurrent.LazyInitializer,96.73,71.41,5,39.71,53.33,1,3
lang,gpt-5.1-codex-max,org.apache.commons.lang3.concurrent.Memoizer,80.52,39.29,2,11.81,53.99,0,3
lang,gpt-5.1-codex-max,org.apache.commons.lang3.concurrent.MultiBackgroundInitializer,22.53,0.0,7,8.4,64.3,1,7
lang,gpt-5.1-codex-max,org.apache.commons.lang3.concurrent.TimedSemaphore,39.37,38.55,4,29.63,65.21,1,3
lang,gpt-5.1-codex-max,org.apache.commons.lang3.concurrent.ThresholdCircuitBreaker,50.33,48.5,33,53.33,43.61,15,29
lang,gpt-5.1-codex-max,org.apache.commons.lang3.event.EventListenerSupport,22.75,19.4,19,11.37,55.79,4,34
lang,gpt-5.1-codex-max,org.apache.commons.lang3.event.EventUtils,18.37,0.0,30,37.15,57.63,6,15
lang,gpt-5.1-codex-max,org.apache.commons.lang3.exception.CloneFailedException,36.83,40.74,11,4.04,75.34,0,6
lang,gpt-5.1-codex-max,org.apache.commons.lang3.exception.ContextedException,84.06,0.0,2,63.34,72.29,1,1
lang,gpt-5.1-codex-max,org.apache.commons.lang3.exception.ContextedRuntimeException,87.95,79.48,7,11.98,72.49,1,7
lang,gpt-5.1-codex-max,org.apache.commons.lang3.exception.DefaultExceptionContext,52.77,0.0,2,26.75,63.75,1,2
lang,gpt-5.1-codex-max,org.apache.commons.lang3.exception.ExceptionContext,21.2,4.14,4,0.89,69.24,0,6
lang,gpt-5.1-codex-max,org.apache.commons.lang3.exception.ExceptionUtils,20.3,19.18,7,45.08,66.92,5,11
lang,gpt-5.1-codex-max,org.apache.commons.lang3.function.Failable,21.27,14.37,2,39.46,59.16,0,1
lang,gpt-5.1-codex-max,org.apache.commons.lang3.function.FailableBiConsumer,13.33,0.0,3,39.85,71.02,1,2
lang,gpt-5.1-codex-max,org.apache.commons.lang3.function.FailableBiFunction,30.21,0.0,7,7.53,72.69,1,11
lang,gpt-5.1-codex-max,org.apache.commons.lang3.function.FailableCallable,23.79,11.36,22,10.15,68.32,4,36
lang,gpt-5.1-codex-max,org.apache.commons.lang3.function.FailableConsumer,19.19,20.87,6,28.38,58.23,2,8
lang,gpt-5.1-codex-max,org.apache.commons.lang3.function.FailableFunction,36.85,0.0,49,19.44,90.36,12,60
lang,gpt-5.1-codex-max,org.apache.commons.lang3.function.FailablePredicate,33.23,0.0,6,32.4,66.06,1,4
lang,gpt-5.1-codex-max,org.apache.commons.lang3.math.Fraction,32.42,24.39,6,14.43,57.19,1,6
lang,gpt-5.1-codex-max,org.apache.commons.lang3.math.IEEE754rUtils,9.52,0.0,50,0.89,75.06,1,75
lang,gpt-5.1-codex-max,org.apache.commons.lang3.math.NumberUtils,9.52,3.3,13,28.75,54.21,3,10
lang,gpt-5.1-codex-max,org.apache.commons.lang3.mutable.Mutable,73.8,52.41,2,27.39,64.61,0,1
lang,gpt-5.1-codex-max,org.apache.commons.lang3.mutable.MutableBoolean,100.0,0.0,5,16.04,70.81,0,2
lang,gpt-5.1-codex-max,org.apache.commons.lang3.mutable.MutableByte,41.3,26.37,3,0.89,65.63,0,2
lang,gpt-5.1-codex-max,org.apache.commons.lang3.mutable.MutableDouble,32.21,0.0,24,49.96,47.99,17,34
lang,gpt-5.1-codex-max,org.apache.commons.lang3.mutable.MutableFloat,68.97,45.97,14,31.02,59.04,3,10
lang,gpt-5.1-codex-max,org.apache.commons.lang3.mutable.MutableInt,24.75,32.84,2,29.1,65.44,0,1
lang,gpt-5.1-codex-max,org.apache.commons.lang3.mutable.MutableLong,43.9,55.12,10,20.3,64.15,1,6
lang,gpt-5.1-codex-max,org.apache.commons.lang3.mutable.MutableObject,9.52,20.58,10,43.08,64.93,3,8
lang,gpt-5.1-codex-max,org.apache.commons.lang3.mutable.MutableShort,74.26,70.6,4,30.4,83.25,2,5
lang,gpt-5.1-codex-max,org.apache.commons.lang3.reflect.ConstructorUtils,85.92,67.07,31,30.63,64.74,11,36
lang,gpt-5.1-codex-max,org.apache.commons.lang3.reflect.FieldUtils,9.52,23.93,22,8.77,51.73,2,20
lang,gpt-5.1-codex-max,org.apache.commons.lang3.reflect.InheritanceUtils,77.27,50.31,33,28.76,55.54,7,26
lang,gpt-5.1-codex-max,org.apache.commons.lang3.reflect.MemberUtils,40.56,17.4,25,35.43,52.03,5,14
lang,gpt-5.1-codex-max,org.apache.commons.lang3.reflect.MethodUtils,33.0,34.76,3,0.89,61.16,0,3
lang,gpt-5.1-codex-max,org.apache.commons.lang3.reflect.TypeLiteral,16.17,0.0,2,35.01,66.64,1,2
lang,gpt-5.1-codex-max,org.apache.commons.lang3.reflect.TypeUtils,77.41,61.55,32,3.31,58.58,2,47
lang,gpt-5.1-codex-max,org.apache.commons.lang3.stream.Streams,26.73,37.17,47,35.54,71.36,19,54
lang,gpt-5.1-codex-max,org.apache.commons.lang3.stream.Streams.FailableStream,21.36,6.04,9,0.89,60.42,0,6
lang,gpt-5.1-codex-max,org.apache.commons.lang3.text.StrBuilder,83.5,89.56,7,47.72,60.13,4,9
lang,gpt-5.1-codex-max,org.apache.commons.lang3.text.StrLookup,15.21,21.69,17,49.93,60.58,5,11
lang,gpt-5.1-codex-max,org.apache.commons.lang3.text.StrMatcher,38.19,28.23,8,37.67,94.98,4,10
lang,gpt-5.1-codex-max,org.apache.commons.lang3.text.StrSubstitutor,23.16,8.0,6,1.94,70.42,0,9
lang,gpt-5.1-codex-max,org.apache.commons.lang3.text.StrTokenizer,66.26,37.32,5,53.39,83.06,3,5
lang,gpt-5.1-codex-max,org.apache.commons.lang3.time.DateFormatUtils,54.21,30.79,5,33.7,88.72,2,5
lang,gpt-5.1-codex-max,org.apache.commons.lang3.time.DateUtils,13.56,1.82,94,10.89,61.89,17,153
lang,gpt-5.1-codex-max,org.apache.commons.lang3.time.DurationFormatUtils,30.14,9.94,11,22.39,70.78,2,7
lang,gpt-5.1-codex-max,org.apache.commons.lang3.time.FastDateFormat,65.16,51.42,3,46.98,56.5,1,3
lang,gpt-5.1-codex-max,org.apache.commons.lang3.time.FastDateParser,12.3,6.01,6,14.71,63.43,1,4
lang,gpt-5.1-codex-max,org.apache.commons.lang3.time.FastDatePrinter,27.63,0.0,34,9.88,47.91,4,44
lang,gpt-5.1-codex-max,org.apache.commons.lang3.time.StopWatch,31.0,0.0,1,38.54,73.94,0,1
lang,gpt-5.1-codex-max,org.apache.commons.lang3.tuple.ImmutablePair,79.67,66.47,2,54.3,61.79,1,1
lang,gpt-5.1-codex-max,org.apache.commons.lang3.tuple.ImmutableTriple,100.0,96.07,2,24.51,77.08,0,2
lang,gpt-5.1-codex-max,org.apache.commons.lang3.tuple.MutablePair,73.75,53.09,30,65.57,77.26,13,20
lang,gpt-5.1-codex-max,org.apache.commons.lang3.tuple.MutableTriple,24.83,20.69,2,54.54,87.85,1,2
lang,gpt-5.1-codex-max,org.apache.commons.lang3.tuple.Pair,48.5,15.92,2,47.41,36.81,1,2
lang,gpt-5.1-codex-max,org.apache.commons.lang3.tuple.Triple,62.88,51.94,5,61.65,91.99,4,6
lang,sonnet-4.5,org.apache.commons.lang3.ArrayUtils,60.77,44.56,74,18.57,68.42,18,95
lang,sonnet-4.5,org.apache.commons.lang3.BooleanUtils,45.9,26.86,105,1.87,46.2,3,138
lang,sonnet-4.5,org.apache.commons.lang3.CharEncoding,27.7,62.94,4,61.87,79.6,3,5
lang,sonnet-4.5,org.apache.commons.lang3.CharRange,85.34,83.87,2,58.37,47.23,1,1
lang,sonnet-4.5,org.apache.commons.lang3.CharSequenceUtils,38.78,40.6,57,36.42,80.35,15,41
lang,sonnet-4.5,org.apache.commons.lang3.CharSet,32.01,32.09,9,52.49,46.44,5,10
lang,sonnet-4.5,org.apache.commons.lang3.CharSetUtils,0.0,0.0,22,19.67,69.4,6,33
lang,sonnet-4.5,org.apache.commons.lang3.CharUtils,82.54,0.0,3,2.91,66.09,0,2
lang,sonnet-4.5,org.apache.commons.lang3.ClassPathUtils,19.96,21.99,56,32.22,85.84,17,52
lang,sonnet-4.5,org.apache.commons.lang3.ClassUtils,17.73,25.67,20,43.41,60.71,10,22
lang,sonnet-4.5,org.apache.commons.lang3.Conversion,0.0,0.0,39,1.87,66.05,1,47
lang,sonnet-4.5,org.apache.commons.lang3.EnumUtils,58.3,0.0,8,49.65,65.37,2,4
lang,sonnet-4.5,org.apache.commons.lang3.JavaVersion,62.63,70.75,2,36.94,54.34,0,1
lang,sonnet-4.5,org.apache.commons.lang3.LocaleUtils,77.73,60.85,13,15.99,51.16,1,9
lang,sonnet-4.5,org.apache.commons.lang3.NotImplementedException,54.46,0.0,1,23.4,45.01,0,1
lang,sonnet-4.5,org.apache.commons.lang3.ObjectUtils,17.22,34.62,37,33.87,56.07,22,64
lang,sonnet-4.5,org.apache.commons.lang3.RandomStringUtils,54.24,66.59,55,36.9,73.61,24,64
lang,sonnet-4.5,org.apache.commons.lang3.RandomUtils,52.36,59.61,2,30.34,45.02,1,2
lang,sonnet-4.5,org.apache.commons.lang3.Range,70.53,88.68,5,57.65,74.98,3,5
lang,sonnet-4.5,org.apache.commons.lang3.RegExUtils,86.8,97.71,4,52.77,55.73,4,8
lang,sonnet-4.5,org.apache.commons.lang3.SerializationException,76.31,0.0,1,38.32,53.85,0,1
lang,sonnet-4.5,org.apache.commons.lang3.SerializationUtils,21.63,0.0,3,47.07,65.62,0,1
lang,sonnet-4.5,org.apache.commons.lang3.StringEscapeUtils,50.92,0.0,20,39.35,55.99,6,15
lang,sonnet-4.5,org.apache.commons.lang3.StringUtils,50.23,0.0,4,45.6,57.7,1,3
lang,sonnet-4.5,org.apache.commons.lang3.SystemProperties,25.39,40.89,13,43.26,77.06,4,9
lang,sonnet-4.5,org.apache.commons.lang3.SystemUtils,65.65,59.84,9,28.71,60.33,2,7
lang,sonnet-4.5,org.apache.commons.lang3.ThreadUtils,31.8,0.0,13,33.48,70.37,2,7
lang,sonnet-4.5,org.apache.commons.lang3.Validate,80.02,100.0,7,56.03,42.56,4,7
lang,sonnet-4.5,org.apache.commons.lang3.AnnotationUtils,30.16,22.84,45,13.41,55.35,8,58
lang,sonnet-4.5,org.apache.commons.lang3.ArchUtils,43.0,65.11,23,25.2,59.1,6,22
lang,sonnet-4.5,org.apache.commons.lang3.BitField,74.06,0.0,1,61.54,59.13,1,1
lang,sonnet-4.5,org.apache.commons.lang3.CharSequenceUtils.IndexOfPredicate,61.66,59.85,20,28.48,91.39,8,27
lang,sonnet-4.5,org.apache.commons.lang3.builder.Builder,86.39,100.0,17,7.8,68.13,2,20
lang,sonnet-4.5,org.apache.commons.lang3.builder.CompareToBuilder,32.41,42.48,6,26.16,79.15,2,8
lang,sonnet-4.5,org.apache.commons.lang3.builder.Diff,36.07,32.28,2,74.94,61.83,2,3
lang,sonnet-4.5,org.apache.commons.lang3.builder.DiffBuilder,65.55,88.5,7,38.17,60.34,3,9
lang,sonnet-4.5,org.apache.commons.lang3.builder.DiffResult,45.41,0.0,5,19.63,57.19,1,4
lang,sonnet-4.5,org.apache.commons.lang3.builder.EqualsBuilder,52.13,49.03,8,39.49,57.15,6,14
lang,sonnet-4.5,org.apache.commons.lang3.builder.HashCodeBuilder,63.6,78.9,14,29.78,60.11,4,14
lang,sonnet-4.5,org.apache.commons.lang3.builder.IDKey,76.69,58.08,23,30.09,78.67,11,35
lang,sonnet-4.5,org.apache.commons.lang3.builder.MultilineRecursiveToStringStyle,38.36,54.32,6,56.97,50.51,5,8
lang,sonnet-4.5,org.apache.commons.lang3.builder.RecursiveToStringStyle,29.79,47.75,9,31.67,79.57,5,15
lang,sonnet-4.5,org.apache.commons.lang3.builder.ReflectionDiffBuilder,87.63,98.33,9,55.91,39.14,8,14
lang,sonnet-4.5,org.apache.commons.lang3.builder.ReflectionToStringBuilder,58.82,77.79,38,38.8,58.36,25,64
lang,sonnet-4.5,org.apache.commons.lang3.builder.StandardToStringStyle,81.41,83.07,6,26.31,61.68,2,6
lang,sonnet-4.5,org.apache.commons.lang3.builder.ToStringBuilder,0.0,0.0,26,15.15,40.83,3,19
lang,sonnet-4.5,org.apache.commons.lang3.builder.ToStringExclude,35.39,37.46,74,1.87,78.28,1,62
lang,sonnet-4.5,org.apache.commons.lang3.builder.ToStringStyle,62.4,93.4,2,46.5,68.01,1,2
lang,sonnet-4.5,org.apache.commons.lang3.builder.ToStringSummary,48.54,29.15,11,17.51,55.84,1,6
lang,sonnet-4.5,org.apache.commons.lang3.concurrent.BasicThreadFactory,25.72,18.9,11,40.6,64.88,6,15
lang,sonnet-4.5,org.apache.commons.lang3.concurrent.BackgroundInitializer,62.1,58.06,10,28.02,36.95,3,10
lang,sonnet-4.5,org.apache.commons.lang3.concurrent.CallableBackgroundInitializer,30.39,35.91,2,43.59,93.38,1,2
lang,sonnet-4.5,org.apache.commons.lang3.concurrent.ConcurrentException,80.64,91.83,6,35.72,48.99,2,5
lang,sonnet-4.5,org.apache.commons.lang3.concurrent.ConcurrentInitializer,40.26,0.0,1,40.62,83.87,0,1
lang,sonnet-4.5,org.apache.commons.lang3.concurrent.ConcurrentRuntimeException,57.86,68.88,7,50.63,43.91,6,12
lang,sonnet-4.5,org.apache.commons.lang3.concurrent.ConstantInitializer,81.04,0.0,2,45.52,73.29,1,2
lang,sonnet-4.5,org.apache.commons.lang3.concurrent.EventCountCircuitBreaker,69.49,84.58,21,49.09,76.97,5,11
lang,sonnet-4.5,org.apache.commons.lang3.concurrent.LazyInitializer,21.96,20.39,3,15.93,78.63,0,2
lang,sonnet-4.5,org.apache.commons.lang3.concurrent.Memoizer,58.35,51.37,3,70.4,73.02,2,3
lang,sonnet-4.5,org.apache.commons.lang3.concurrent.MultiBackgroundInitializer,0.0,0.0,10,22.14,64.48,3,12
lang,sonnet-4.5,org.apache.commons.lang3.concurrent.TimedSemaphore,44.0,43.14,8,58.22,63.79,7,12
lang,sonnet-4.5,org.apache.commons.lang3.concurrent.ThresholdCircuitBreaker,83.32,87.51,21,18.6,42.14,2,13
lang,sonnet-4.5,org.apache.commons.lang3.event.EventListenerSupport,88.73,80.97,44,1.87,64.72,1,70
lang,sonnet-4.5,org.apache.commons.lang3.event.EventUtils,32.05,33.29,34,30.82,50.33,7,22
lang,sonnet-4.5,org.apache.commons.lang3.exception.CloneFailedException,80.6,90.97,11,100.0,58.12,7,7
lang,sonnet-4.5,org.apache.commons.lang3.exception.ContextedException,77.56,69.0,3,19.09,57.8,0,1
lang,sonnet-4.5,org.apache.commons.lang3.exception.ContextedRuntimeException,6.49,0.0,6,7.88,71.79,0,4
lang,sonnet-4.5,org.apache.commons.lang3.exception.DefaultExceptionContext,67.92,62.89,2,56.76,68.68,1,2
lang,sonnet-4.5,org.apache.commons.lang3.exception.ExceptionContext,6.19,13.55,2,34.04,55.62,1,2
lang,sonnet-4.5,org.apache.commons.lang3.exception.ExceptionUtils,61.32,73.35,8,39.11,55.22,3,7
lang,sonnet-4.5,org.apache.commons.lang3.function.Failable,22.77,36.2,2,84.52,57.54,1,1
lang,sonnet-4.5,org.apache.commons.lang3.function.FailableBiConsumer,16.6,23.73,4,37.01,45.66,1,2
lang,sonnet-4.5,org.apache.commons.lang3.function.FailableBiFunction,60.7,87.63,10,27.96,64.79,4,14
lang,sonnet-4.5,org.apache.commons.lang3.function.FailableCallable,51.26,0.0,12,35.3,54.12,4,10
lang,sonnet-4.5,org.apache.commons.lang3.function.FailableConsumer,68.76,81.37,6,32.56,65.16,3,10
lang,sonnet-4.5,org.apache.commons.lang3.function.FailableFunction,13.91,0.0,18,22.59,83.57,4,18
lang,sonnet-4.5,org.apache.commons.lang3.function.FailablePredicate,80.3,87.99,6,1.87,54.36,0,8
lang,sonnet-4.5,org.apache.commons.lang3.math.Fraction,75.2,98.03,2,41.5,64.54,1,2
lang,sonnet-4.5,org.apache.commons.lang3.math.IEEE754rUtils,86.74,100.0,50,40.07,80.85,19,47
lang,sonnet-4.5,org.apache.commons.lang3.math.NumberUtils,76.55,88.31,9,55.69,81.24,7,12
lang,sonnet-4.5,org.apache.commons.lang3.mutable.Mutable,60.18,67.03,2,26.13,63.71,1,3
lang,sonnet-4.5,org.apache.commons.lang3.mutable.MutableBoolean,66.29,70.33,9,27.28,61.77,1,5
lang,sonnet-4.5,org.apache.commons.lang3.mutable.MutableByte,23.55,15.44,2,30.83,52.56,0,1
lang,sonnet-4.5,org.apache.commons.lang3.mutable.MutableDouble,82.53,0.0,20,43.72,61.03,3,8
lang,sonnet-4.5,org.apache.commons.lang3.mutable.MutableFloat,31.2,43.12,25,35.89,53.12,11,31
lang,sonnet-4.5,org.apache.commons.lang3.mutable.MutableInt,81.33,79.32,2,54.43,25.89,1,1
lang,sonnet-4.5,org.apache.commons.lang3.mutable.MutableLong,59.48,45.24,15,7.91,66.93,2,24
lang,sonnet-4.5,org.apache.commons.lang3.mutable.MutableObject,42.19,54.91,9,13.84,89.74,1,7
lang,sonnet-4.5,org.apache.commons.lang3.mutable.MutableShort,88.73,96.0,4,15.97,64.77,1,6
lang,sonnet-4.5,org.apache.commons.lang3.reflect.ConstructorUtils,31.72,32.45,16,53.46,64.21,9,16
lang,sonnet-4.5,org.apache.commons.lang3.reflect.FieldUtils,62.23,45.09,28,29.92,63.57,9,30
lang,sonnet-4.5,org.apache.commons.lang3.reflect.InheritanceUtils,49.71,59.97,25,81.49,51.1,11,13
lang,sonnet-4.5,org.apache.commons.lang3.reflect.MemberUtils,8.72,28.43,14,36.56,55.69,8,23
lang,sonnet-4.5,org.apache.commons.lang3.reflect.MethodUtils,76.2,100.0,4,50.97,78.1,3,5
lang,sonnet-4.5,org.apache.commons.lang3.reflect.TypeLiteral,88.73,0.0,1,19.09,75.23,0,1
lang,sonnet-4.5,org.apache.commons.lang3.reflect.TypeUtils,73.34,63.94,24,14.88,64.72,4,30
lang,sonnet-4.5,org.apache.commons.lang3.stream.Streams,37.42,45.55,27,32.49,36.88,12,38
lang,sonnet-4.5,org.apache.commons.lang3.stream.Streams.FailableStream,88.73,94.82,7,62.28,62.14,7,12
lang,sonnet-4.5,org.apache.commons.lang3.text.StrBuilder,2.81,0.0,11,60.23,69.13,11,19
lang,sonnet-4.5,org.apache.commons.lang3.text.StrLookup,4.25,4.41,17,11.84,38.43,3,28
lang,sonnet-4.5,org.apache.commons.lang3.text.StrMatcher,88.73,100.0,6,19.88,70.19,2,9
lang,sonnet-4.5,org.apache.commons.lang3.text.StrSubstitutor,46.01,37.78,11,53.21,69.05,9,16
lang,sonnet-4.5,org.apache.commons.lang3.text.StrTokenizer,60.0,53.31,5,40.12,39.12,3,7
lang,sonnet-4.5,org.apache.commons.lang3.time.DateFormatUtils,65.2,88.8,6,30.03,37.02,2,7
lang,sonnet-4.5,org.apache.commons.lang3.time.DateUtils,80.54,96.27,96,30.94,65.61,50,161
lang,sonnet-4.5,org.apache.commons.lang3.time.DurationFormatUtils,20.0,15.79,17,45.55,54.01,15,33
lang,sonnet-4.5,org.apache.commons.lang3.time.FastDateFormat,0.0,0.0,3,58.7,35.83,2,4
lang,sonnet-4.5,org.apache.commons.lang3.time.FastDateParser,26.5,34.44,4,2.92,76.29,0,3
lang,sonnet-4.5,org.apache.commons.lang3.time.FastDatePrinter,75.29,87.95,33,59.79,60.01,22,36
lang,sonnet-4.5,org.apache.commons.lang3.time.StopWatch,86.54,0.0,2,33.54,46.07,1,2
lang,sonnet-4.5,org.apache.commons.lang3.tuple.ImmutablePair,84.2,98.49,2,59.42,60.68,1,2
lang,sonnet-4.5,org.apache.commons.lang3.tuple.ImmutableTriple,58.22,37.58,2,82.96,61.84,2,2
lang,sonnet-4.5,org.apache.commons.lang3.tuple.MutablePair,82.81,78.28,38,53.05,55.35,28,53
lang,sonnet-4.5,org.apache.commons.lang3.tuple.MutableTriple,19.18,40.27,2,31.2,94.89,1,3
lang,sonnet-4.5,org.apache.commons.lang3.tuple.Pair,65.21,80.24,2,46.78,67.76,1,2
lang,sonnet-4.5,org.apache.commons.lang3.tuple.Triple,35.64,37.07,2,52.1,68.43,2,3
