project_id,origin_id,class_name,line_coverage_pct,branch_coverage_pct,cyclomatic_complexity,mutation_coverage_pct,test_strength_pct,mutants_killed,mutants_total
collections,opus-4.5,org.apache.commons.collections4.collection.UnmodifiableCollection,86.1,84.17,25,27.33,83.48,11,39
collections,opus-4.5,org.apache.commons.collections4.comparator.BooleanComparator,100.0,88.65,4,34.01,87.47,2,6
collections,opus-4.5,org.apache.commons.collections4.comparator.ComparableComparator,80.67,0.0,7,84.18,79.24,6,7
collections,opus-4.5,org.apache.commons.collections4.comparator.ComparatorChain,49.64,27.11,22,99.62,84.43,33,33
collections,opus-4.5,org.apache.commons.collections4.comparator.FixedOrderComparator,49.81,46.76,3,52.6,79.57,1,1
collections,opus-4.5,org.apache.commons.collections4.comparator.NullComparator,100.0,0.0,8,66.08,49.47,5,8
collections,opus-4.5,org.apache.commons.collections4.comparator.ReverseComparator,66.37,40.37,15,58.56,65.53,8,13
collections,opus-4.5,org.apache.commons.collections4.comparator.TransformingComparator,79.5,70.88,9,84.39,71.01,7,8
collections,opus-4.5,org.apache.commons.collections4.functors.AllPredicate,80.55,0.0,9,62.71,80.2,6,9
collections,opus-4.5,org.apache.commons.collections4.functors.AndPredicate,98.8,85.72,21,32.46,86.51,11,33
collections,opus-4.5,org.apache.commons.collections4.functors.AnyPredicate,65.87,72.52,13,75.47,62.59,14,19
collections,opus-4.5,org.apache.commons.collections4.functors.ChainedClosure,94.8,72.46,2,53.9,100.0,1,2
collections,opus-4.5,org.apache.commons.collections4.functors.ChainedTransformer,80.93,69.62,4,41.41,84.72,2,5
collections,opus-4.5,org.apache.commons.collections4.functors.ClosureTransformer,99.47,79.91,55,64.93,100.0,56,87
collections,opus-4.5,org.apache.commons.collections4.functors.ConstantFactory,89.66,58.86,18,29.25,65.4,7,25
collections,opus-4.5,org.apache.commons.collections4.functors.ConstantTransformer,46.54,50.0,33,39.19,83.24,19,48
collections,opus-4.5,org.apache.commons.collections4.functors.EqualPredicate,84.43,70.39,8,73.38,92.68,10,14
collections,opus-4.5,org.apache.commons.collections4.functors.ExceptionClosure,84.95,83.97,30,34.51,88.83,8,23
collections,opus-4.5,org.apache.commons.collections4.functors.ExceptionFactory,83.46,86.77,29,63.33,87.03,32,51
collections,opus-4.5,org.apache.commons.collections4.functors.ExceptionPredicate,100.0,89.01,4,70.52,62.08,4,5
collections,opus-4.5,org.apache.commons.collections4.functors.ExceptionTransformer,61.6,0.0,7,66.73,60.81,5,8
collections,opus-4.5,org.apache.commons.collections4.functors.FactoryTransformer,53.72,69.39,57,53.83,76.15,23,43
collections,opus-4.5,org.apache.commons.collections4.functors.FalsePredicate,90.94,94.79,7,66.81,87.44,8,12
collections,opus-4.5,org.apache.commons.collections4.functors.ForClosure,100.0,87.16,2,48.61,66.36,1,2
collections,opus-4.5,org.apache.commons.collections4.functors.FunctorUtils,83.2,55.66,5,56.0,62.86,4,7
collections,opus-4.5,org.apache.commons.collections4.functors.IfClosure,99.9,100.0,12,47.84,77.66,6,13
collections,opus-4.5,org.apache.commons.collections4.functors.IfTransformer,39.42,22.49,8,53.95,92.01,3,5
collections,opus-4.5,org.apache.commons.collections4.functors.InstanceofPredicate,85.68,89.62,4,29.91,95.49,1,5
collections,opus-4.5,org.apache.commons.collections4.functors.InstantiateFactory,78.15,80.75,35,58.24,100.0,17,29
collections,opus-4.5,org.apache.commons.collections4.functors.InstantiateTransformer,51.38,23.26,20,82.58,71.37,12,14
collections,opus-4.5,org.apache.commons.collections4.functors.InvokerTransformer,77.88,59.23,9,77.86,79.16,9,12
collections,opus-4.5,org.apache.commons.collections4.functors.MapTransformer,59.75,57.65,8,61.61,94.29,3,5
collections,opus-4.5,org.apache.commons.collections4.functors.NonePredicate,96.42,75.14,7,49.6,81.92,4,8
collections,opus-4.5,org.apache.commons.collections4.functors.NOPClosure,100.0,0.0,3,58.37,62.64,2,3
collections,opus-4.5,org.apache.commons.collections4.functors.NOPTransformer,76.94,68.61,12,71.24,86.12,6,8
collections,opus-4.5,org.apache.commons.collections4.functors.NotNullPredicate,75.19,47.88,12,68.33,68.29,12,17
collections,opus-4.5,org.apache.commons.collections4.functors.NotPredicate,49.01,18.85,14,66.99,100.0,9,13
collections,opus-4.5,org.apache.commons.collections4.functors.NullIsExceptionPredicate,100.0,81.31,20,34.08,89.45,10,29
collections,opus-4.5,org.apache.commons.collections4.functors.NullIsFalsePredicate,100.0,96.37,19,61.9,96.34,15,24
collections,opus-4.5,org.apache.commons.collections4.functors.NullIsTruePredicate,79.61,79.38,8,64.17,96.2,5,8
collections,opus-4.5,org.apache.commons.collections4.functors.NullPredicate,76.32,73.36,13,55.91,67.71,12,21
collections,opus-4.5,org.apache.commons.collections4.functors.OnePredicate,66.88,49.29,4,60.03,83.06,3,5
collections,opus-4.5,org.apache.commons.collections4.functors.OrPredicate,76.7,75.87,9,39.67,74.81,6,15
collections,opus-4.5,org.apache.commons.collections4.functors.PredicateDecorator,72.63,43.56,69,59.87,89.93,64,107
collections,opus-4.5,org.apache.commons.collections4.functors.PredicateTransformer,84.2,66.12,45,56.48,62.12,41,73
collections,opus-4.5,org.apache.commons.collections4.functors.PrototypeFactory,60.29,67.26,112,68.48,85.0,82,120
collections,opus-4.5,org.apache.commons.collections4.functors.SwitchClosure,72.5,85.17,15,53.83,88.02,13,24
collections,opus-4.5,org.apache.commons.collections4.functors.SwitchTransformer,5.68,6.28,67,51.64,80.85,32,61
collections,opus-4.5,org.apache.commons.collections4.functors.TransformerClosure,95.09,0.0,32,50.24,93.57,16,32
collections,opus-4.5,org.apache.commons.collections4.functors.TransformerPredicate,81.37,72.5,4,89.31,70.42,4,5
collections,opus-4.5,org.apache.commons.collections4.functors.TruePredicate,56.25,71.22,77,50.74,75.87,52,102
collections,opus-4.5,org.apache.commons.collections4.functors.UniquePredicate,68.67,76.83,34,36.13,71.46,21,58
collections,opus-4.5,org.apache.commons.collections4.functors.WhileClosure,77.9,63.5,5,82.2,71.45,5,6
collections,opus-4.5,org.apache.commons.collections4.iterators.AbstractEmptyIterator,70.46,64.11,48,37.17,66.09,20,55
collections,opus-4.5,org.apache.commons.collections4.iterators.ArrayIterator,59.44,63.47,6,77.57,83.98,9,11
collections,opus-4.5,org.apache.commons.collections4.iterators.ArrayListIterator,62.9,44.42,6,36.49,77.21,3,7
collections,opus-4.5,org.apache.commons.collections4.iterators.BoundedIterator,100.0,100.0,2,71.71,71.78,2,3
collections,opus-4.5,org.apache.commons.collections4.iterators.CollatingIterator,71.12,80.58,7,49.36,70.96,6,12
collections,opus-4.5,org.apache.commons.collections4.iterators.EmptyIterator,91.35,60.25,40,70.39,66.95,46,66
collections,opus-4.5,org.apache.commons.collections4.iterators.EnumerationIterator,84.48,62.1,28,51.65,95.19,26,51
collections,opus-4.5,org.apache.commons.collections4.iterators.FilterIterator,55.75,32.09,12,50.56,100.0,4,7
collections,opus-4.5,org.apache.commons.collections4.iterators.FilterListIterator,100.0,91.83,2,50.98,78.73,1,1
collections,opus-4.5,org.apache.commons.collections4.iterators.IteratorChain,79.13,64.99,6,34.91,62.97,2,5
collections,opus-4.5,org.apache.commons.collections4.iterators.IteratorEnumeration,100.0,0.0,1,73.4,68.42,1,1
collections,opus-4.5,org.apache.commons.collections4.iterators.ListIteratorWrapper,100.0,90.33,9,60.22,85.74,8,13
collections,opus-4.5,org.apache.commons.collections4.iterators.LoopingIterator,80.73,99.99,20,91.97,71.38,14,15
collections,opus-4.5,org.apache.commons.collections4.iterators.LoopingListIterator,98.25,91.85,2,40.63,45.99,1,2
collections,opus-4.5,org.apache.commons.collections4.iterators.ObjectArrayIterator,65.8,67.03,11,63.89,60.27,6,9
collections,opus-4.5,org.apache.commons.collections4.iterators.ObjectArrayListIterator,78.97,71.63,11,69.68,80.84,10,14
collections,opus-4.5,org.apache.commons.collections4.iterators.ObjectGraphIterator,81.41,75.46,4,77.25,86.99,3,4
collections,opus-4.5,org.apache.commons.collections4.iterators.PeekingIterator,64.09,50.06,54,41.26,70.15,26,64
collections,opus-4.5,org.apache.commons.collections4.iterators.PermutationIterator,97.7,100.0,2,57.92,83.33,1,2
collections,opus-4.5,org.apache.commons.collections4.iterators.PushbackIterator,81.16,78.33,11,54.32,83.01,10,19
collections,opus-4.5,org.apache.commons.collections4.iterators.ReverseListIterator,73.43,63.4,5,48.03,78.67,2,5
collections,opus-4.5,org.apache.commons.collections4.iterators.SingletonIterator,57.96,0.0,9,72.24,98.84,6,8
collections,opus-4.5,org.apache.commons.collections4.iterators.SkippingIterator,67.74,63.45,13,97.68,78.46,8,8
collections,opus-4.5,org.apache.commons.collections4.iterators.TransformIterator,76.1,62.87,18,68.39,74.54,9,13
collections,opus-4.5,org.apache.commons.collections4.iterators.UniqueFilterIterator,33.48,11.63,7,66.93,66.06,3,5
collections,opus-4.5,org.apache.commons.collections4.iterators.UnmodifiableIterator,60.24,0.0,4,33.47,77.01,1,3
collections,opus-4.5,org.apache.commons.collections4.iterators.UnmodifiableListIterator,66.09,0.0,3,57.16,87.56,1,2
collections,opus-4.5,org.apache.commons.collections4.iterators.ZippingIterator,97.6,0.0,3,53.77,87.88,2,3
collections,opus-4.5,org.apache.commons.collections4.keyvalue.AbstractKeyValue,70.81,62.55,29,22.26,58.0,5,22
collections,opus-4.5,org.apache.commons.collections4.keyvalue.AbstractMapEntry,100.0,0.0,3,64.75,61.25,1,2
collections,opus-4.5,org.apache.commons.collections4.keyvalue.DefaultKeyValue,72.24,81.05,15,87.36,71.5,10,11
collections,opus-4.5,org.apache.commons.collections4.keyvalue.DefaultMapEntry,71.38,53.11,3,65.52,62.23,3,4
collections,opus-4.5,org.apache.commons.collections4.keyvalue.MultiKey,87.34,69.64,2,74.95,85.07,2,3
collections,opus-4.5,org.apache.commons.collections4.keyvalue.TiedMapEntry,88.19,97.99,13,55.79,76.5,12,21
collections,opus-4.5,org.apache.commons.collections4.keyvalue.UnmodifiableMapEntry,73.55,0.0,3,49.58,96.77,1,2
collections,opus-4.5,org.apache.commons.collections4.list.AbstractLinkedList,61.28,43.04,18,73.36,69.43,12,16
collections,opus-4.5,org.apache.commons.collections4.list.AbstractListDecorator,88.44,71.37,5,47.83,52.41,2,5
collections,opus-4.5,org.apache.commons.collections4.list.CursorableLinkedList,61.88,40.25,22,64.15,57.59,21,33
collections,opus-4.5,org.apache.commons.collections4.list.FixedSizeList,41.62,7.38,30,50.01,76.08,22,44
collections,opus-4.5,org.apache.commons.collections4.list.GrowthList,48.58,31.21,41,30.89,84.79,16,51
collections,opus-4.5,org.apache.commons.collections4.list.LazyList,44.13,47.06,20,53.75,76.44,16,29
collections,opus-4.5,org.apache.commons.collections4.list.NodeCachingLinkedList,84.27,70.1,20,61.96,91.16,14,23
collections,opus-4.5,org.apache.commons.collections4.list.PredicatedList,92.64,0.0,8,67.78,96.86,6,9
collections,opus-4.5,org.apache.commons.collections4.list.SetUniqueList,100.0,100.0,6,55.42,100.0,3,5
collections,opus-4.5,org.apache.commons.collections4.list.SynchronizedList,100.0,99.3,17,64.85,57.83,8,12
collections,opus-4.5,org.apache.commons.collections4.list.TransformedList,81.59,0.0,4,59.39,85.34,2,4
collections,opus-4.5,org.apache.commons.collections4.list.TreeList,100.0,100.0,9,49.83,75.76,3,7
collections,opus-4.5,org.apache.commons.collections4.list.UnmodifiableList,85.42,0.0,9,72.72,94.78,7,10
collections,opus-4.5,org.apache.commons.collections4.map.AbstractHashedMap,18.24,2.25,92,70.17,80.89,73,104
collections,opus-4.5,org.apache.commons.collections4.map.AbstractInputCheckedMapDecorator,27.14,0.0,32,48.11,61.12,22,45
collections,opus-4.5,org.apache.commons.collections4.map.AbstractIterableMap,44.58,16.67,4,77.11,83.04,5,6
collections,opus-4.5,org.apache.commons.collections4.map.AbstractLinkedMap,72.01,47.44,11,50.98,86.63,10,19
collections,opus-4.5,org.apache.commons.collections4.map.AbstractMapDecorator,100.0,91.43,20,85.49,84.56,23,27
collections,opus-4.5,org.apache.commons.collections4.map.AbstractOrderedMapDecorator,67.28,0.0,13,65.97,95.41,3,5
collections,opus-4.5,org.apache.commons.collections4.map.CaseInsensitiveMap,100.0,80.05,21,58.23,77.95,11,19
collections,opus-4.5,org.apache.commons.collections4.map.CompositeMap,44.08,28.5,13,58.88,100.0,8,13
collections,opus-4.5,org.apache.commons.collections4.map.DefaultedMap,69.88,39.64,10,51.54,95.46,7,14
collections,opus-4.5,org.apache.commons.collections4.map.EntrySetToMapIteratorAdapter,65.8,76.77,5,72.89,75.8,2,3
collections,opus-4.5,org.apache.commons.collections4.map.FixedSizeMap,90.71,100.0,6,60.71,99.18,2,4
collections,opus-4.5,org.apache.commons.collections4.map.FixedSizeSortedMap,94.88,100.0,2,68.97,69.03,1,2
collections,opus-4.5,org.apache.commons.collections4.map.Flat3Map,82.84,65.93,31,56.57,67.74,21,37
collections,opus-4.5,org.apache.commons.collections4.map.HashedMap,64.88,44.78,11,55.82,68.45,5,9
collections,opus-4.5,org.apache.commons.collections4.map.IterableMap,100.0,98.43,2,64.13,90.47,1,1
collections,opus-4.5,org.apache.commons.collections4.map.LazyMap,100.0,98.55,2,99.62,75.2,1,1
collections,opus-4.5,org.apache.commons.collections4.map.LazySortedMap,24.25,25.79,2,77.23,80.04,2,2
collections,opus-4.5,org.apache.commons.collections4.map.LinkedMap,55.09,0.0,12,51.21,91.11,5,9
collections,opus-4.5,org.apache.commons.collections4.map.ListOrderedMap,63.74,40.79,44,67.65,83.58,33,49
collections,opus-4.5,org.apache.commons.collections4.map.MultiKeyMap,62.57,70.94,14,39.86,82.68,7,18
collections,opus-4.5,org.apache.commons.collections4.map.PassiveExpiringMap,85.15,59.17,6,85.24,100.0,6,7
collections,opus-4.5,org.apache.commons.collections4.map.PredicatedMap,54.77,42.79,15,77.88,93.66,10,13
collections,opus-4.5,org.apache.commons.collections4.map.PredicatedSortedMap,59.65,36.25,28,70.32,87.27,30,43
collections,opus-4.5,org.apache.commons.collections4.map.ReferenceIdentityMap,62.35,54.03,11,61.95,84.1,8,13
collections,opus-4.5,org.apache.commons.collections4.map.ReferenceMap,98.23,90.21,2,56.23,91.5,1,1
collections,opus-4.5,org.apache.commons.collections4.map.SingletonMap,52.74,31.25,6,63.63,84.76,4,6
collections,opus-4.5,org.apache.commons.collections4.map.StaticBucketMap,88.15,83.03,5,53.23,84.37,2,3
collections,opus-4.5,org.apache.commons.collections4.map.TransformedMap,74.48,61.68,9,54.64,95.54,4,7
collections,opus-4.5,org.apache.commons.collections4.map.TransformedSortedMap,100.0,100.0,2,82.92,74.86,2,2
collections,opus-4.5,org.apache.commons.collections4.map.UnmodifiableEntrySet,48.71,42.94,6,48.98,78.54,3,6
collections,opus-4.5,org.apache.commons.collections4.map.UnmodifiableMap,66.21,70.97,56,56.76,75.67,48,84
collections,opus-4.5,org.apache.commons.collections4.map.UnmodifiableOrderedMap,49.72,40.23,19,94.4,78.29,19,20
collections,opus-4.5,org.apache.commons.collections4.map.UnmodifiableSortedMap,54.09,45.77,17,77.41,100.0,10,13
collections,opus-4.5,org.apache.commons.collections4.multimap.AbstractListValuedMap,53.13,48.02,57,42.58,95.38,29,69
collections,opus-4.5,org.apache.commons.collections4.multimap.AbstractMultiValuedMap,62.08,60.32,17,52.56,58.96,15,28
collections,opus-4.5,org.apache.commons.collections4.multimap.AbstractSetValuedMap,51.35,38.99,67,29.36,72.73,33,112
collections,opus-4.5,org.apache.commons.collections4.multimap.ArrayListValuedHashMap,76.75,76.16,8,81.63,68.0,7,8
collections,opus-4.5,org.apache.commons.collections4.multimap.HashSetValuedHashMap,62.61,64.51,41,45.95,78.45,20,44
collections,opus-4.5,org.apache.commons.collections4.multimap.MultiValuedMap,73.6,71.26,12,23.01,65.47,2,10
collections,opus-4.5,org.apache.commons.collections4.multimap.TransformedMultiValuedMap,87.5,69.98,33,57.24,52.29,33,57
collections,opus-4.5,org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMap,71.11,53.44,24,73.2,90.61,14,19
collections,opus-4.5,org.apache.commons.collections4.queue.CircularFifoQueue,84.06,87.74,4,76.45,100.0,2,3
collections,opus-4.5,org.apache.commons.collections4.queue.PredicatedQueue,60.71,51.9,3,70.12,76.94,1,2
collections,opus-4.5,org.apache.commons.collections4.queue.SynchronizedQueue,88.66,95.31,25,68.97,58.47,27,39
collections,opus-4.5,org.apache.commons.collections4.queue.TransformedQueue,46.45,27.6,21,66.49,100.0,18,27
collections,opus-4.5,org.apache.commons.collections4.queue.UnmodifiableQueue,86.1,72.14,3,77.81,71.62,3,4
collections,opus-4.5,org.apache.commons.collections4.set.AbstractNavigableSetDecorator,64.53,50.69,10,44.9,79.96,4,10
collections,opus-4.5,org.apache.commons.collections4.set.AbstractSerializableSetDecorator,57.02,51.52,2,62.74,77.39,1,2
collections,opus-4.5,org.apache.commons.collections4.set.CompositeSet,71.06,77.19,14,47.44,68.85,8,16
collections,opus-4.5,org.apache.commons.collections4.set.ListOrderedSet,91.22,78.52,2,99.62,87.64,2,2
collections,opus-4.5,org.apache.commons.collections4.set.MapBackedSet,74.04,47.65,11,50.72,76.72,7,13
collections,opus-4.5,org.apache.commons.collections4.set.PredicatedNavigableSet,49.22,64.24,17,53.45,78.83,6,12
collections,opus-4.5,org.apache.commons.collections4.set.PredicatedSet,82.64,60.03,16,71.99,83.48,21,29
collections,opus-4.5,org.apache.commons.collections4.set.PredicatedSortedSet,73.12,54.85,9,51.72,82.16,7,13
collections,opus-4.5,org.apache.commons.collections4.set.SynchronizedNavigableSet,100.0,100.0,3,73.5,81.15,2,3
collections,opus-4.5,org.apache.commons.collections4.set.SynchronizedSet,94.46,78.12,7,66.32,96.21,3,4
collections,opus-4.5,org.apache.commons.collections4.set.SynchronizedSortedSet,72.92,37.53,2,77.86,80.09,2,3
collections,opus-4.5,org.apache.commons.collections4.set.TransformedNavigableSet,100.0,85.48,5,51.71,93.72,4,7
collections,opus-4.5,org.apache.commons.collections4.set.TransformedSet,74.83,67.18,2,69.12,83.38,1,2
collections,opus-4.5,org.apache.commons.collections4.set.TransformedSortedSet,94.53,84.33,29,67.83,83.87,20,29
collections,opus-4.5,org.apache.commons.collections4.set.UnmodifiableNavigableSet,93.51,76.0,2,54.54,82.05,1,2
collections,opus-4.5,org.apache.commons.collections4.set.UnmodifiableSet,100.0,0.0,9,66.78,87.37,3,4
collections,opus-4.5,org.apache.commons.collections4.set.UnmodifiableSortedSet,56.13,61.77,37,85.33,69.34,25,29
collections,opus-4.5,org.apache.commons.collections4.trie.AbstractBitwiseTrie,77.52,71.2,25,69.34,71.25,28,40
collections,opus-4.5,org.apache.commons.collections4.trie.AbstractPatriciaTrie,79.0,75.54,42,53.52,81.39,22,41
collections,opus-4.5,org.apache.commons.collections4.trie.KeyAnalyzer,76.18,0.0,3,61.38,77.71,1,2
collections,opus-4.5,org.apache.commons.collections4.trie.PatriciaTrie,44.1,23.29,9,67.08,89.99,9,14
collections,opus-4.5,org.apache.commons.collections4.trie.UnmodifiableTrie,60.87,32.86,16,21.4,94.07,4,17
collections,opus-4.5,org.apache.commons.collections4.Bag,82.82,70.2,6,56.84,94.94,3,6
collections,opus-4.5,org.apache.commons.collections4.BidiMap,90.04,67.08,46,67.3,72.55,33,49
collections,opus-4.5,org.apache.commons.collections4.BoundedCollection,63.01,35.53,8,45.48,73.54,2,4
collections,opus-4.5,org.apache.commons.collections4.BoundedMap,100.0,91.8,2,73.0,75.92,1,1
collections,opus-4.5,org.apache.commons.collections4.Closure,81.34,81.96,20,61.29,88.78,17,28
collections,opus-4.5,org.apache.commons.collections4.CollectionUtils,28.26,2.93,179,34.0,94.16,91,268
collections,opus-4.5,org.apache.commons.collections4.ComparatorUtils,11.34,0.0,50,74.51,76.3,41,55
collections,opus-4.5,org.apache.commons.collections4.EnumerationUtils,81.4,79.92,12,69.83,63.13,10,14
collections,opus-4.5,org.apache.commons.collections4.Factory,55.24,23.85,53,88.96,79.73,86,97
collections,opus-4.5,org.apache.commons.collections4.FluentIterable,74.93,62.73,8,76.49,74.35,9,12
collections,opus-4.5,org.apache.commons.collections4.IterableUtils,59.9,59.42,8,66.97,81.06,9,14
collections,opus-4.5,org.apache.commons.collections4.IteratorUtils,57.11,0.0,4,57.58,65.86,2,4
collections,opus-4.5,org.apache.commons.collections4.KeyValue,82.76,55.29,28,75.5,77.1,32,43
collections,opus-4.5,org.apache.commons.collections4.ListUtils,100.0,100.0,14,54.89,56.81,10,18
collections,opus-4.5,org.apache.commons.collections4.MapIterator,100.0,100.0,5,63.99,84.88,3,4
collections,opus-4.5,org.apache.commons.collections4.MapUtils,78.71,94.88,18,53.43,73.05,10,18
collections,opus-4.5,org.apache.commons.collections4.MultiMapUtils,68.92,0.0,5,43.56,71.13,2,5
collections,opus-4.5,org.apache.commons.collections4.MultiSet,98.42,77.42,5,84.36,80.53,7,8
collections,opus-4.5,org.apache.commons.collections4.MultiSetUtils,64.65,63.85,13,49.56,79.31,4,8
collections,opus-4.5,org.apache.commons.collections4.MultiValuedMap,65.62,59.98,30,60.05,83.55,20,33
collections,opus-4.5,org.apache.commons.collections4.OrderedBidiMap,66.87,40.67,16,83.95,63.81,12,14
collections,opus-4.5,org.apache.commons.collections4.OrderedIterator,49.76,49.74,5,62.45,94.34,4,7
collections,opus-4.5,org.apache.commons.collections4.OrderedMap,53.08,17.23,30,62.48,77.88,30,48
collections,opus-4.5,org.apache.commons.collections4.OrderedMapIterator,60.94,50.0,12,56.46,77.11,9,16
collections,opus-4.5,org.apache.commons.collections4.Predicate,99.29,0.0,10,70.2,94.07,6,8
collections,opus-4.5,org.apache.commons.collections4.QueueUtils,76.52,55.08,5,60.1,84.5,5,8
collections,opus-4.5,org.apache.commons.collections4.SetUtils,90.33,89.7,12,46.37,100.0,8,18
collections,opus-4.5,org.apache.commons.collections4.SplitMapUtils,70.34,64.97,40,58.08,76.08,13,23
collections,opus-4.5,org.apache.commons.collections4.Transformer,100.0,76.71,33,78.31,72.96,37,47
collections,opus-4.5,org.apache.commons.collections4.Trie,72.48,56.96,10,62.73,75.92,7,11
collections,opus-4.5,org.apache.commons.collections4.TrieUtils,82.87,78.58,16,75.58,100.0,17,23
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bag.AbstractBagDecorator,5.22,0.0,7,17.77,58.53,1,4
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bag.AbstractMapBag,17.21,0.0,16,40.15,43.89,5,13
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bag.AbstractSortedBagDecorator,63.42,47.73,4,21.55,75.3,1,4
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bag.CollectionBag,0.0,2.14,6,32.65,66.64,1,3
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bag.CollectionSortedBag,52.13,47.26,5,23.02,76.25,1,3
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bag.HashBag,77.57,78.15,5,0.0,67.33,0,5
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bag.PredicatedBag,27.14,27.46,91,0.0,99.1,0,157
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bag.PredicatedSortedBag,54.62,59.97,14,6.39,78.8,1,17
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bag.SynchronizedBag,24.46,39.14,16,20.0,99.1,5,23
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bag.SynchronizedSortedBag,43.33,35.26,27,63.54,65.68,25,40
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bag.TransformedBag,6.65,12.98,2,34.87,73.44,1,3
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bag.TransformedSortedBag,4.2,0.0,2,19.73,64.01,0,1
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bag.TreeBag,0.0,0.0,8,50.1,77.46,7,14
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bag.UnmodifiableBag,97.62,75.42,17,42.98,97.69,10,24
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bag.UnmodifiableSortedBag,60.14,45.28,9,10.24,88.71,1,14
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bidimap.AbstractBidiMapDecorator,7.16,22.8,6,15.91,85.43,1,6
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bidimap.AbstractDualBidiMap,33.34,0.0,2,29.56,82.08,0,1
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bidimap.DualHashBidiMap,10.16,0.0,2,31.8,66.08,0,1
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap,0.0,0.0,9,2.95,52.26,0,6
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bidimap.DualTreeBidiMap,0.0,0.0,3,11.96,70.46,0,2
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bidimap.TreeBidiMap,32.62,0.0,1,62.17,81.17,1,1
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bidimap.UnmodifiableBidiMap,36.48,0.0,4,29.31,90.74,1,3
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap,25.17,24.73,5,40.08,79.81,2,6
collections,gpt-5.1-codex-max,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap,95.65,0.0,2,37.59,89.16,0,1
collections,gpt-5.1-codex-max,org.apache.commons.collections4.collection.AbstractCollectionDecorator,39.09,19.94,22,51.83,83.97,8,15
collections,gpt-5.1-codex-max,org.apache.commons.collections4.collection.CompositeCollection,19.58,0.23,3,28.83,76.92,1,4
collections,gpt-5.1-codex-max,org.apache.commons.collections4.collection.IndexedCollection,59.02,52.73,9,61.38,93.5,8,13
collections,gpt-5.1-codex-max,org.apache.commons.collections4.collection.PredicatedCollection,61.5,58.16,34,39.66,86.61,14,35
collections,gpt-5.1-codex-max,org.apache.commons.collections4.collection.SynchronizedCollection,14.12,18.32,6,61.78,71.79,4,6
collections,gpt-5.1-codex-max,org.apache.commons.collections4.collection.TransformedCollection,50.9,0.0,3,30.15,82.34,1,3
collections,gpt-5.1-codex-max,org.apache.commons.collections4.collection.UnmodifiableBoundedCollection,21.74,25.86,4,42.83,69.27,2,4
collections,gpt-5.1-codex-max,org.apache.commons.collections4.collection.UnmodifiableCollection,68.14,51.33,13,12.99,84.53,3,20
collections,gpt-5.1-codex-max,org.apache.commons.collections4.comparator.BooleanComparator,69.82,55.76,5,31.12,44.77,2,5
collections,gpt-5.1-codex-max,org.apache.commons.collections4.comparator.ComparableComparator,61.8,19.77,33,16.87,92.21,6,35
collections,gpt-5.1-codex-max,org.apache.commons.collections4.comparator.ComparatorChain,39.07,46.57,28,38.45,87.67,6,16
collections,gpt-5.1-codex-max,org.apache.commons.collections4.comparator.FixedOrderComparator,61.95,45.97,8,40.46,82.56,4,10
collections,gpt-5.1-codex-max,org.apache.commons.collections4.comparator.NullComparator,32.46,14.01,9,0.0,77.6,0,15
collections,gpt-5.1-codex-max,org.apache.commons.collections4.comparator.ReverseComparator,95.15,81.07,12,29.19,69.71,2,7
collections,gpt-5.1-codex-max,org.apache.commons.collections4.comparator.TransformingComparator,74.6,86.52,11,49.45,80.95,8,16
collections,gpt-5.1-codex-max,org.apache.commons.collections4.functors.AllPredicate,41.4,43.5,15,14.75,68.84,2,11
collections,gpt-5.1-codex-max,org.apache.commons.collections4.functors.AndPredicate,65.04,0.0,8,62.66,73.26,4,7
collections,gpt-5.1-codex-max,org.apache.commons.collections4.functors.AnyPredicate,2.38,0.0,6,18.78,83.57,1,6
collections,gpt-5.1-codex-max,org.apache.commons.collections4.functors.ChainedClosure,13.95,3.12,2,43.93,84.35,1,2
collections,gpt-5.1-codex-max,org.apache.commons.collections4.functors.ChainedTransformer,88.55,66.11,3,3.7,95.14,0,4
